id,uuid,title,url,geoHash,type,typology_id,typology_name,contract,isNew,luxury,visibility,isProjectLike,isMosaic,propertiesCount,price_value,price_formatted,price_min,price_max,price_range,price_visible,surface,rooms,bathrooms,floor,floor_number,floor_ga4value,elevator,address,latitude,longitude,city,province,region,macrozone,nation,description,caption,ga4features,ga4Heating,ga4Garage,views,agency_id,agency_type,agency_name,agency_label,agency_url,photo_id,photo_caption,photo_url_small,photo_url_medium,photo_url_large,typologyGA4Translation,matchSearch
120906478,3de6f0d3-abbd-5a9f-abd7-41b595b95503,"Quadrilocale viale Goffredo Franchini 1e, Nervi, Genova",https://www.immobiliare.it/annunci/120906478/,spykmxyf,ad,14,Appartamento,rent,False,False,vetrina,False,False,,1100.0,€ 1.100/mese,,,1.001 - 1.500 &euro;,True,109 m²,4,1,"1°, con ascensore",1,1,True,Viale Goffredo Franchini,44.3839,9.0403,Genova,Genova,Liguria,"Quarto, Quinto, Sant'Ilario",Italia,,NERVI: Centralissimo quadrilocale mq 109 ristrutturato,"fibra ottica, impianto di allarme, porta blindata, esposizione esterna, armadio a muro, balcone, impianto tv centralizzato, parzialmente arredato",Autonomo,1 in parcheggio/garage comune,,11755.0,agency,Studio Immobiliare Massa,agenzia,https://www.immobiliare.it/agenzie-immobiliari/11755/studio-immobiliare-massa-genova/,1717119140.0,Facciata,https://pwm.im-cdn.it/image/1717119140/xxs-c.jpg,https://pwm.im-cdn.it/image/1717119140/m-c.jpg,https://pwm.im-cdn.it/image/1717119140/xxl.jpg,Appartamento,
95440984,e50b609f-4eb8-5ed1-8f1e-ef48308af4b2,"Bilocale via San Lorenzo 3, Centro, Santa Margherita Ligure",https://www.immobiliare.it/annunci/95440984/,spys1xgf,ad,14,Appartamento,rent,False,False,vetrina,False,False,,1200.0,€ 1.200/mese,,,1.001 - 1.500 &euro;,True,75 m²,2,2,1°,1,1,,Via San Lorenzo,44.3399,9.2119,Santa Margherita Ligure,Genova,Liguria,Centro,Italia,,Appartamento panoramico con terrazzo,"cancello elettrico, esposizione esterna, armadio a muro, terrazzo, arredato",Autonomo,1 in parcheggio/garage comune,"mare, monti, panoramica",220678.0,agency,Central Real Estate,agenzia,https://www.immobiliare.it/agenzie-immobiliari/220678/central-real-estate-milano/,1171440734.0,Facciata,https://pwm.im-cdn.it/image/1171440734/xxs-c.jpg,https://pwm.im-cdn.it/image/1171440734/m-c.jpg,https://pwm.im-cdn.it/image/1171440734/xxl.jpg,Appartamento,
119078185,a93249f8-af67-5ac9-a5b0-6c019ee4ec1f,"Appartamento via dei Floricoltori, Nervi, Genova",https://www.immobiliare.it/annunci/119078185/,spykmzgp,ad,14,Appartamento,rent,False,False,vetrina,False,False,,1700.0,€ 1.700/mese,,,1.501 - 2.000 &euro;,True,177 m²,,2,1°,1,1,,Via dei Floricoltori,44.3846,9.0461,Genova,Genova,Liguria,"Quarto, Quinto, Sant'Ilario",Italia,,,"mansarda, porta blindata, esposizione esterna, armadio a muro, impianto tv con parabola satellitare, solo cucina arredata",Autonomo,"1 in box privato/box in garage, 1 in parcheggio/garage comune",mare,203465.0,agency,Immo Verrina,agenzia,https://www.immobiliare.it/agenzie-immobiliari/203465/verrina/,1666414909.0,Vista,https://pwm.im-cdn.it/image/1666414909/xxs-c.jpg,https://pwm.im-cdn.it/image/1666414909/m-c.jpg,https://pwm.im-cdn.it/image/1666414909/xxl.jpg,Appartamento,
121686666,828ebb83-6a28-529b-8164-881d6fce29c2,"Appartamento via Vincenzo Cappellini 3, Centro, Sestri Levante",https://www.immobiliare.it/annunci/121686666/,spyevg06,ad,14,Appartamento,rent,True,False,vetrina,False,False,,3500.0,€ 3.500/mese,,,oltre 2.000 &euro;,True,156 m²,5,2,"2°, con ascensore",2,2,True,Via Vincenzo Cappellini,44.2699,9.3938,Sestri Levante,Genova,Liguria,Centro,Italia,,Eleganza con Vista Mare in Baia del Silenzio,"porta blindata, esposizione esterna, accesso per disabili, armadio a muro, balcone, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,,"mare, monti, panoramica, db_feature.view.id_9",419629.0,agency,Engel & Völkers - Cinque Terre,agenzia,https://www.immobiliare.it/agenzie-immobiliari/419629/engel-voelkers-cinque-terre-chiavari/,1741665590.0,Salone,https://pwm.im-cdn.it/image/1741665590/xxs-c.jpg,https://pwm.im-cdn.it/image/1741665590/m-c.jpg,https://pwm.im-cdn.it/image/1741665590/xxl.jpg,Appartamento,
121476390,c69353f5-a091-5ae1-9d35-d477f0b2d8de,"Appartamento piazza Goffredo Villa, Castelletto, Genova",https://www.immobiliare.it/annunci/121476390/,spykem3j,ad,14,Appartamento,rent,False,False,vetrina,False,False,,2800.0,€ 2.800/mese,,,oltre 2.000 &euro;,True,168 m²,5,3,"7°, con ascensore",7,7,True,Piazza Goffredo Villa,44.4145,8.9336,Genova,Genova,Liguria,Circonvallazione,Italia,,"CASTELLETTO, ultimo piano super rifinito terrazzo panoramico","porta blindata, esposizione esterna, armadio a muro, terrazzo, arredato",Centralizzato,,"mare, panoramica, db_feature.view.id_10",13047.0,agency,Genovesi in,agenzia,https://www.immobiliare.it/agenzie-immobiliari/13047/genovesi-in-genova/,1735135554.0,Terrazzo,https://pwm.im-cdn.it/image/1735135554/xxs-c.jpg,https://pwm.im-cdn.it/image/1735135554/m-c.jpg,https://pwm.im-cdn.it/image/1735135554/xxl.jpg,Appartamento,
106805481,ecfe3e7b-7dde-5bc2-9f3a-84c99abd1733,"Appartamento Lungomare Raffaele Rossetti 16, Pedale, Santa Margherita Ligure",https://www.immobiliare.it/annunci/106805481/,spys1skf,ad,14,Appartamento,rent,False,False,vetrina,False,False,,13000.0,€ 13.000/mese,,,oltre 2.000 &euro;,True,140 m²,5,3,"1°, con ascensore",1,1,True,Lungomare Raffaele Rossetti,44.3207,9.2134,Santa Margherita Ligure,Genova,Liguria,Pedale,Italia,,Proprietà con terrazza vista mare,"cancello elettrico, esposizione esterna, armadio a muro, balcone, terrazzo, impianto tv centralizzato, arredato",Autonomo,1 in parcheggio/garage comune,mare,234049.0,agency,Engel & Völkers Portofino,agenzia,https://www.immobiliare.it/agenzie-immobiliari/234049/engel-voelkers-portofino/,1421486869.0,Terrazza,https://pwm.im-cdn.it/image/1421486869/xxs-c.jpg,https://pwm.im-cdn.it/image/1421486869/m-c.jpg,https://pwm.im-cdn.it/image/1421486869/xxl.jpg,Appartamento,
121617526,5473f87b-d102-5d7c-837c-caad8b6bdad0,"Appartamento via San Benedetto, Dinegro, Genova",https://www.immobiliare.it/annunci/121617526/,spykdvtp,ad,14,Appartamento,rent,True,False,vetrina,False,False,,1300.0,€ 1.300/mese,,,1.001 - 1.500 &euro;,True,160 m²,5,2,"3°, con ascensore",3,3,True,Via San Benedetto,44.4162,8.9168,Genova,Genova,Liguria,"Dinegro, San Teodoro",Italia,,"DINEGRO/PRINCIPE, Via San Benedetto, 160 mq. arredato, vista","esposizione esterna, armadio a muro, arredato",Centralizzato,,mare,13047.0,agency,Genovesi in,agenzia,https://www.immobiliare.it/agenzie-immobiliari/13047/genovesi-in-genova/,1739469228.0,Facciata,https://pwm.im-cdn.it/image/1739469228/xxs-c.jpg,https://pwm.im-cdn.it/image/1739469228/m-c.jpg,https://pwm.im-cdn.it/image/1739469228/xxl.jpg,Appartamento,
121313294,846970a2-b4aa-5904-9e08-67c53f88d098,"Appartamento via Montani, Quarto, Genova",https://www.immobiliare.it/annunci/121313294/,spyksbvc,ad,14,Appartamento,rent,False,False,vetrina,False,False,,1400.0,€ 1.400/mese,,,1.001 - 1.500 &euro;,True,129 m²,5,2,"3°, con ascensore",3,3,True,Via Montani,44.3892,9.0057,Genova,Genova,Liguria,"Quarto, Quinto, Sant'Ilario",Italia,,"STURLA, perfetto, arredato, 3 camere, 2 bagni, balconate","impianto di allarme, porta blindata, armadio a muro, balcone",Centralizzato,1 in parcheggio/garage comune,"mare, panoramica, db_feature.view.id_9",13047.0,agency,Genovesi in,agenzia,https://www.immobiliare.it/agenzie-immobiliari/13047/genovesi-in-genova/,1729832490.0,Balcone,https://pwm.im-cdn.it/image/1729832490/xxs-c.jpg,https://pwm.im-cdn.it/image/1729832490/m-c.jpg,https://pwm.im-cdn.it/image/1729832490/xxl.jpg,Appartamento,
121080274,57a88403-146b-5d2c-9baf-e9d13d88c7d4,"Trilocale via Antonio Crocco 12, Castelletto, Genova",https://www.immobiliare.it/annunci/121080274/,spykemub,ad,14,Appartamento,rent,False,False,vetrina,False,False,,950.0,€ 950/mese,,,501 - 1000 &euro;,True,105 m²,3,2,1°,1,1,,Via Antonio Crocco,44.4164,8.9385,Genova,Genova,Liguria,Circonvallazione,Italia,,"CASTELLETTO, 105 mq. nuovo, arredato, aria condizionata","porta blindata, esposizione esterna, armadio a muro, balcone, arredato",Centralizzato,,,13047.0,agency,Genovesi in,agenzia,https://www.immobiliare.it/agenzie-immobiliari/13047/genovesi-in-genova/,1722654624.0,Soggiorno,https://pwm.im-cdn.it/image/1722654624/xxs-c.jpg,https://pwm.im-cdn.it/image/1722654624/m-c.jpg,https://pwm.im-cdn.it/image/1722654624/xxl.jpg,Appartamento,
120336338,e1721756-4e5b-5799-afac-067ef6828601,"Quadrilocale via Privata Liguria 6, Centro, Sestri Levante",https://www.immobiliare.it/annunci/120336338/,spyevumg,ad,14,Appartamento,rent,False,False,vetrina,False,False,,800.0,€ 800/mese,,,501 - 1000 &euro;,True,110 m²,4,2,"1°, con ascensore",1,1,True,Via Privata Liguria,44.2768,9.4015,Sestri Levante,Genova,Liguria,Centro,Italia,,,"esposizione esterna, accesso per disabili, armadio a muro, balcone, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,1 in box privato/box in garage,,14093.0,agency,IMMOBILIARE CHIARA di Elena Merani,agenzia,https://www.immobiliare.it/agenzie-immobiliari/14093/studio-chiara-sestri-levante/,1699952088.0,Cucina,https://pwm.im-cdn.it/image/1699952088/xxs-c.jpg,https://pwm.im-cdn.it/image/1699952088/m-c.jpg,https://pwm.im-cdn.it/image/1699952088/xxl.jpg,Appartamento,
120310026,b3d11031-c23e-5248-a0d6-a8864b796118,"Monolocale piazza Duca degli Abruzzi, Nervi, Genova",https://www.immobiliare.it/annunci/120310026/,spykt852,ad,14,Appartamento,rent,False,False,vetrina,False,False,,1100.0,€ 1.100/mese,,,1.001 - 1.500 &euro;,True,57 m²,1,1,"2 piani: da 2° a 3°, con ascensore",da 2 a 3,da 2 a 3,True,Piazza Duca degli Abruzzi,44.3849,9.0353,Genova,Genova,Liguria,"Quarto, Quinto, Sant'Ilario",Italia,,,"cancello elettrico, mansarda, fibra ottica, videocitofono, impianto di allarme, porta blindata, esposizione esterna, armadio a muro, balcone, terrazzo, impianto tv con parabola satellitare, arredato",Autonomo,1 in parcheggio/garage comune,,203465.0,agency,Immo Verrina,agenzia,https://www.immobiliare.it/agenzie-immobiliari/203465/verrina/,1699283660.0,Facciata,https://pwm.im-cdn.it/image/1699283660/xxs-c.jpg,https://pwm.im-cdn.it/image/1699283660/m-c.jpg,https://pwm.im-cdn.it/image/1699283660/xxl.jpg,Appartamento,
119624055,83ab091d-deb9-5cfb-9f2d-51cb3da7c4d0,"Villa unifamiliare via alla Cantina, Santa Margherita Ligure",https://www.immobiliare.it/annunci/119624055/,spys1m6s,ad,23,Villa unifamiliare,rent,False,False,vetrina,False,False,,5000.0,€ 5.000/mese,,,oltre 2.000 &euro;,True,250 m²,5,3+,Piano terra,piano terra,piano terra,,Via alla Cantina,44.3265,9.1992,Santa Margherita Ligure,Genova,Liguria,,Italia,,LA CILIEGIOLA LUSSUOSA VILLA IN CONTESTO ESCLUSIVO,"cancello elettrico, impianto di allarme, porta blindata, esposizione esterna, armadio a muro, terrazzo, piscina, impianto tv con parabola satellitare, arredato, cantina",Autonomo,4 in parcheggio/garage comune,"mare, db_feature.view.id_9",40218.0,agency,Agenzia Immobiliare AR92,agenzia,https://www.immobiliare.it/agenzie-immobiliari/40218/ar92-santa-margherita/,1734360620.0,Vista,https://pwm.im-cdn.it/image/1734360620/xxs-c.jpg,https://pwm.im-cdn.it/image/1734360620/m-c.jpg,https://pwm.im-cdn.it/image/1734360620/xxl.jpg,Villa,
119490929,552c4c42-6655-5539-a40e-edfa8a7b0d84,"Appartamento via Assarotti 3, Centro Città, Genova",https://www.immobiliare.it/annunci/119490929/,spykekth,ad,14,Appartamento,rent,False,False,star,False,False,,800.0,€ 800/mese,,,501 - 1000 &euro;,True,118 m²,5,2,"2°, con ascensore",2,2,True,Via Assarotti,44.4103,8.939,Genova,Genova,Liguria,Centro,Italia,,7 VANI CORVETTO ASSAROTTI,"esposizione esterna, impianto tv con parabola satellitare, arredato",Autonomo,,,2098.0,agency,IDEALCASA Immobiliare,agenzia,https://www.immobiliare.it/agenzie-immobiliari/2098/idealcasa-genova/,1675510469.0,Salone,https://pwm.im-cdn.it/image/1675510469/xxs-c.jpg,https://pwm.im-cdn.it/image/1675510469/m-c.jpg,https://pwm.im-cdn.it/image/1675510469/xxl.jpg,Appartamento,
120467514,17fb39ae-f68c-50d4-bb18-e8303d232d96,"Trilocale Vico Squarciafico, Caricamento, Genova",https://www.immobiliare.it/annunci/120467514/,spykehr3,ad,14,Appartamento,rent,False,False,star,False,False,,800.0,€ 800/mese,,,501 - 1000 &euro;,True,82 m²,3,2,5°,5,5,,Vico Squarciafico,44.4084,8.9309,Genova,Genova,Liguria,Centro Storico,Italia,,"CENTRO STORICO, San Lorenzo, 80 mq. 2 bagni, arredato","armadio a muro, arredato",Autonomo,,,13047.0,agency,Genovesi in,agenzia,https://www.immobiliare.it/agenzie-immobiliari/13047/genovesi-in-genova/,1703922708.0,Cucina,https://pwm.im-cdn.it/image/1703922708/xxs-c.jpg,https://pwm.im-cdn.it/image/1703922708/m-c.jpg,https://pwm.im-cdn.it/image/1703922708/xxl.jpg,Appartamento,
110960819,df8d5cab-4873-5afa-a7ae-b1ff9840118d,"Attico viale Arezzo, Albaro, Genova",https://www.immobiliare.it/annunci/110960819/,spyks4w8,ad,15,Attico,rent,False,False,star,False,False,,3500.0,€ 3.500/mese,,,oltre 2.000 &euro;,True,200 m²,5,3,"4°, con ascensore",4,4,True,Viale Arezzo,44.3986,8.9738,Genova,Genova,Liguria,"Albaro, Sturla",Italia,,Viale Arezzo- Villa d'epoca affittiamo Mq 200 con 5 terrazzi,"cancello elettrico, fibra ottica, videocitofono, impianto di allarme, porta blindata, esposizione esterna, armadio a muro, balcone, terrazzo, impianto tv centralizzato, solo cucina arredata",Centralizzato,1 in parcheggio/garage comune,"mare, panoramica",40218.0,agency,Agenzia Immobiliare AR92,agenzia,https://www.immobiliare.it/agenzie-immobiliari/40218/ar92-santa-margherita/,1504044603.0,Balcone,https://pwm.im-cdn.it/image/1504044603/xxs-c.jpg,https://pwm.im-cdn.it/image/1504044603/m-c.jpg,https://pwm.im-cdn.it/image/1504044603/xxl.jpg,Attico - Mansarda,
